,procesdag,cust_id,aantal_pakketten,aantal_pakketten_volgende_dag
4859,3/21/2017,klant_6,10,9
4860,3/22/2017,klant_1,7168,4907
4861,3/22/2017,klant_2,3582,3445
4862,3/22/2017,klant_3,1,1
4863,3/22/2017,klant_4,0,0
4864,3/22/2017,klant_5,6691,12501
4865,3/22/2017,klant_6,9,12
4866,3/23/2017,klant_1,4907,5772
4867,3/23/2017,klant_2,3445,5577
4868,3/23/2017,klant_3,1,0
4869,3/23/2017,klant_4,0,0
4870,3/23/2017,klant_5,12501,3392
4871,3/23/2017,klant_6,12,24
4872,3/24/2017,klant_1,5772,0
4873,3/24/2017,klant_2,5577,0
4874,3/24/2017,klant_3,0,0
4875,3/24/2017,klant_4,0,0
4876,3/24/2017,klant_5,3392,0
4877,3/24/2017,klant_6,24,0
4878,3/25/2017,klant_1,0,1010
4879,3/25/2017,klant_2,0,2149
4880,3/25/2017,klant_3,0,0
4881,3/25/2017,klant_4,0,0
4882,3/25/2017,klant_5,0,12602
4883,3/25/2017,klant_6,0,0
4884,3/26/2017,klant_1,1010,6307
4885,3/26/2017,klant_2,2149,10937
4886,3/26/2017,klant_3,0,0
4887,3/26/2017,klant_4,0,0
4888,3/26/2017,klant_5,12602,7780
4889,3/26/2017,klant_6,0,74
4890,3/27/2017,klant_1,6307,6755
4891,3/27/2017,klant_2,10937,6151
4892,3/27/2017,klant_3,0,0
4893,3/27/2017,klant_4,0,0
4894,3/27/2017,klant_5,7780,10172
4895,3/27/2017,klant_6,74,25
4896,3/28/2017,klant_1,6755,8902
4897,3/28/2017,klant_2,6151,4561
4898,3/28/2017,klant_3,0,0
4899,3/28/2017,klant_4,0,0
4900,3/28/2017,klant_5,10172,13019
4901,3/28/2017,klant_6,25,39
4902,3/29/2017,klant_1,8902,5524
4903,3/29/2017,klant_2,4561,3795
4904,3/29/2017,klant_3,0,2
4905,3/29/2017,klant_4,0,0
4906,3/29/2017,klant_5,13019,9955
4907,3/29/2017,klant_6,39,30
4908,3/30/2017,klant_1,5524,8244
4909,3/30/2017,klant_2,3795,4730
4910,3/30/2017,klant_3,2,0
4911,3/30/2017,klant_4,0,0
4912,3/30/2017,klant_5,9955,6195
4913,3/30/2017,klant_6,30,35
4914,3/31/2017,klant_1,8244,1
4915,3/31/2017,klant_2,4730,0
4916,3/31/2017,klant_3,0,0
4917,3/31/2017,klant_4,0,0
4918,3/31/2017,klant_5,6195,0
4919,3/31/2017,klant_6,35,0
4920,4/1/2017,klant_1,1,1128
4921,4/1/2017,klant_2,0,2957
4922,4/1/2017,klant_3,0,0
4923,4/1/2017,klant_4,0,0
4924,4/1/2017,klant_5,0,6337
4925,4/1/2017,klant_6,0,0
4926,4/2/2017,klant_1,1128,6564
4927,4/2/2017,klant_2,2957,9681
4928,4/2/2017,klant_3,0,2
4929,4/2/2017,klant_4,0,0
4930,4/2/2017,klant_5,6337,8773
4931,4/2/2017,klant_6,0,85
4932,4/3/2017,klant_1,6564,7058
4933,4/3/2017,klant_2,9681,3966
4934,4/3/2017,klant_3,2,2
4935,4/3/2017,klant_4,0,0
4936,4/3/2017,klant_5,8773,9897
4937,4/3/2017,klant_6,85,25
4938,4/4/2017,klant_1,7058,6091
4939,4/4/2017,klant_2,3966,4989
4940,4/4/2017,klant_3,2,0
4941,4/4/2017,klant_4,0,0
4942,4/4/2017,klant_5,9897,18152
4943,4/4/2017,klant_6,25,42
4944,4/5/2017,klant_1,6091,6389
4945,4/5/2017,klant_2,4989,8276
4946,4/5/2017,klant_3,0,2
4947,4/5/2017,klant_4,0,0
4948,4/5/2017,klant_5,18152,9797
4949,4/5/2017,klant_6,42,33
4950,4/6/2017,klant_1,6389,6220
4951,4/6/2017,klant_2,8276,5245
4952,4/6/2017,klant_3,2,1
4953,4/6/2017,klant_4,0,0
4954,4/6/2017,klant_5,9797,14137
4955,4/6/2017,klant_6,33,41
4956,4/7/2017,klant_1,6220,0
4957,4/7/2017,klant_2,5245,0
4958,4/7/2017,klant_3,1,0
4959,4/7/2017,klant_4,0,0
4960,4/7/2017,klant_5,14137,0
4961,4/7/2017,klant_6,41,0
4962,4/8/2017,klant_1,0,1093
4963,4/8/2017,klant_2,0,1790
4964,4/8/2017,klant_3,0,0
4965,4/8/2017,klant_4,0,0
4966,4/8/2017,klant_5,0,10995
4967,4/8/2017,klant_6,0,0
4968,4/9/2017,klant_1,1093,8299
4969,4/9/2017,klant_2,1790,9412
4970,4/9/2017,klant_3,0,2
4971,4/9/2017,klant_4,0,0
4972,4/9/2017,klant_5,10995,12187
4973,4/9/2017,klant_6,0,48
4974,4/10/2017,klant_1,8299,4698
4975,4/10/2017,klant_2,9412,4672
4976,4/10/2017,klant_3,2,1
4977,4/10/2017,klant_4,0,0
4978,4/10/2017,klant_5,12187,15498
4979,4/10/2017,klant_6,48,21
4980,4/11/2017,klant_1,4698,5236
4981,4/11/2017,klant_2,4672,6438
4982,4/11/2017,klant_3,1,2
4983,4/11/2017,klant_4,0,0
4984,4/11/2017,klant_5,15498,10965
4985,4/11/2017,klant_6,21,15
4986,4/12/2017,klant_1,5236,6449
4987,4/12/2017,klant_2,6438,4718
4988,4/12/2017,klant_3,2,0
4989,4/12/2017,klant_4,0,0
4990,4/12/2017,klant_5,10965,14210
4991,4/12/2017,klant_6,15,12
4992,4/13/2017,klant_1,6449,7117
4993,4/13/2017,klant_2,4718,4039
4994,4/13/2017,klant_3,0,1
4995,4/13/2017,klant_4,0,0
4996,4/13/2017,klant_5,14210,10584
4997,4/13/2017,klant_6,12,19
4998,4/14/2017,klant_1,7117,0
4999,4/14/2017,klant_2,4039,0
5000,4/14/2017,klant_3,1,0
5001,4/14/2017,klant_4,0,0
5002,4/14/2017,klant_5,10584,0
5003,4/14/2017,klant_6,19,0
5004,4/15/2017,klant_1,0,0
5005,4/15/2017,klant_2,0,0
5006,4/15/2017,klant_3,0,0
5007,4/15/2017,klant_4,0,0
5008,4/15/2017,klant_5,0,0
5009,4/15/2017,klant_6,0,0
5010,4/16/2017,klant_1,0,360
5011,4/16/2017,klant_2,0,2952
5012,4/16/2017,klant_3,0,0
5013,4/16/2017,klant_4,0,0
5014,4/16/2017,klant_5,0,6029
5015,4/16/2017,klant_6,0,0
5016,4/17/2017,klant_1,360,6351
5017,4/17/2017,klant_2,2952,13160
5018,4/17/2017,klant_3,0,1
5019,4/17/2017,klant_4,0,0
5020,4/17/2017,klant_5,6029,9773
5021,4/17/2017,klant_6,0,51
5022,4/18/2017,klant_1,6351,9617
5023,4/18/2017,klant_2,13160,6424
5024,4/18/2017,klant_3,1,3
5025,4/18/2017,klant_4,0,0
5026,4/18/2017,klant_5,9773,13572
5027,4/18/2017,klant_6,51,18
5028,4/19/2017,klant_1,9617,6156
5029,4/19/2017,klant_2,6424,4009
5030,4/19/2017,klant_3,3,1
5031,4/19/2017,klant_4,0,0
5032,4/19/2017,klant_5,13572,9076
5033,4/19/2017,klant_6,18,18
5034,4/20/2017,klant_1,6156,6838
5035,4/20/2017,klant_2,4009,2511
5036,4/20/2017,klant_3,1,0
5037,4/20/2017,klant_4,0,0
5038,4/20/2017,klant_5,9076,14235
5039,4/20/2017,klant_6,18,13
5040,4/21/2017,klant_1,6838,0
5041,4/21/2017,klant_2,2511,0
5042,4/21/2017,klant_3,0,0
5043,4/21/2017,klant_4,0,0
5044,4/21/2017,klant_5,14235,0
5045,4/21/2017,klant_6,13,0
5046,4/22/2017,klant_1,0,1261
5047,4/22/2017,klant_2,0,3003
5048,4/22/2017,klant_3,0,0
5049,4/22/2017,klant_4,0,0
5050,4/22/2017,klant_5,0,9346
5051,4/22/2017,klant_6,0,0
5052,4/23/2017,klant_1,1261,8892
5053,4/23/2017,klant_2,3003,14019
5054,4/23/2017,klant_3,0,1
5055,4/23/2017,klant_4,0,0
5056,4/23/2017,klant_5,9346,12970
5057,4/23/2017,klant_6,0,51
5058,4/24/2017,klant_1,8892,7741
5059,4/24/2017,klant_2,14019,6753
5060,4/24/2017,klant_3,1,4
5061,4/24/2017,klant_4,0,0
5062,4/24/2017,klant_5,12970,14929
5063,4/24/2017,klant_6,51,18
5064,4/25/2017,klant_1,7741,7078
5065,4/25/2017,klant_2,6753,4136
5066,4/25/2017,klant_3,4,2
5067,4/25/2017,klant_4,0,0
5068,4/25/2017,klant_5,14929,13059
5069,4/25/2017,klant_6,18,24
5070,4/26/2017,klant_1,7078,0
5071,4/26/2017,klant_2,4136,0
5072,4/26/2017,klant_3,2,0
5073,4/26/2017,klant_4,0,0
5074,4/26/2017,klant_5,13059,0
5075,4/26/2017,klant_6,24,0
5076,4/27/2017,klant_1,0,8154
5077,4/27/2017,klant_2,0,6890
5078,4/27/2017,klant_3,0,5
5079,4/27/2017,klant_4,0,0
5080,4/27/2017,klant_5,0,15458
5081,4/27/2017,klant_6,0,18
5082,4/28/2017,klant_1,8154,1
5083,4/28/2017,klant_2,6890,6
5084,4/28/2017,klant_3,5,0
5085,4/28/2017,klant_4,0,0
5086,4/28/2017,klant_5,15458,37
5087,4/28/2017,klant_6,18,0
5088,4/29/2017,klant_1,1,1110
5089,4/29/2017,klant_2,6,2014
5090,4/29/2017,klant_3,0,0
5091,4/29/2017,klant_4,0,0
5092,4/29/2017,klant_5,37,12546
5093,4/29/2017,klant_6,0,0
5094,4/30/2017,klant_1,1110,6186
5095,4/30/2017,klant_2,2014,9433
5096,4/30/2017,klant_3,0,2
5097,4/30/2017,klant_4,0,0
5098,4/30/2017,klant_5,12546,14798
5099,4/30/2017,klant_6,0,36
5100,5/1/2017,klant_1,6186,7654
5101,5/1/2017,klant_2,9433,5819
5102,5/1/2017,klant_3,2,2
5103,5/1/2017,klant_4,0,0
5104,5/1/2017,klant_5,14798,18629
5105,5/1/2017,klant_6,36,9
5106,5/2/2017,klant_1,7654,6586
5107,5/2/2017,klant_2,5819,6284
5108,5/2/2017,klant_3,2,4
5109,5/2/2017,klant_4,0,0
5110,5/2/2017,klant_5,18629,19842
5111,5/2/2017,klant_6,9,24
5112,5/3/2017,klant_1,6586,6257
5113,5/3/2017,klant_2,6284,3629
5114,5/3/2017,klant_3,4,2
5115,5/3/2017,klant_4,0,0
5116,5/3/2017,klant_5,19842,25593
5117,5/3/2017,klant_6,24,15
5118,5/4/2017,klant_1,6257,6209
5119,5/4/2017,klant_2,3629,4708
5120,5/4/2017,klant_3,2,2
5121,5/4/2017,klant_4,0,0
5122,5/4/2017,klant_5,25593,18052
5123,5/4/2017,klant_6,15,12
5124,5/5/2017,klant_1,6209,0
5125,5/5/2017,klant_2,4708,0
5126,5/5/2017,klant_3,2,0
5127,5/5/2017,klant_4,0,0
5128,5/5/2017,klant_5,18052,0
5129,5/5/2017,klant_6,12,0
5130,5/6/2017,klant_1,0,1114
5131,5/6/2017,klant_2,0,2835
5132,5/6/2017,klant_3,0,0
5133,5/6/2017,klant_4,0,0
5134,5/6/2017,klant_5,0,14648
5135,5/6/2017,klant_6,0,0
5136,5/7/2017,klant_1,1114,8490
5137,5/7/2017,klant_2,2835,7393
5138,5/7/2017,klant_3,0,4
5139,5/7/2017,klant_4,0,0
5140,5/7/2017,klant_5,14648,24868
5141,5/7/2017,klant_6,0,48
5142,5/8/2017,klant_1,8490,7068
5143,5/8/2017,klant_2,7393,7390
5144,5/8/2017,klant_3,4,0
5145,5/8/2017,klant_4,0,0
5146,5/8/2017,klant_5,24868,38592
5147,5/8/2017,klant_6,48,18
5148,5/9/2017,klant_1,7068,5940
5149,5/9/2017,klant_2,7390,5237
5150,5/9/2017,klant_3,0,0
5151,5/9/2017,klant_4,0,0
5152,5/9/2017,klant_5,38592,44944
5153,5/9/2017,klant_6,18,21
5154,5/10/2017,klant_1,5940,6038
5155,5/10/2017,klant_2,5237,4416
5156,5/10/2017,klant_3,0,2
5157,5/10/2017,klant_4,0,0
5158,5/10/2017,klant_5,44944,15901
5159,5/10/2017,klant_6,21,19
5160,5/11/2017,klant_1,6038,5924
5161,5/11/2017,klant_2,4416,3359
5162,5/11/2017,klant_3,2,1
5163,5/11/2017,klant_4,0,0
5164,5/11/2017,klant_5,15901,18083
5165,5/11/2017,klant_6,19,25
5166,5/12/2017,klant_1,5924,0
5167,5/12/2017,klant_2,3359,0
5168,5/12/2017,klant_3,1,0
5169,5/12/2017,klant_4,0,0
5170,5/12/2017,klant_5,18083,0
5171,5/12/2017,klant_6,25,0
5172,5/13/2017,klant_1,0,1174
5173,5/13/2017,klant_2,0,1956
5174,5/13/2017,klant_3,0,0
5175,5/13/2017,klant_4,0,0
5176,5/13/2017,klant_5,0,17537
5177,5/13/2017,klant_6,0,0
5178,5/14/2017,klant_1,1174,8118
5179,5/14/2017,klant_2,1956,12693
5180,5/14/2017,klant_3,0,4
5181,5/14/2017,klant_4,0,0
5182,5/14/2017,klant_5,17537,25190
5183,5/14/2017,klant_6,0,47
5184,5/15/2017,klant_1,8118,6969
5185,5/15/2017,klant_2,12693,5065
5186,5/15/2017,klant_3,4,0
5187,5/15/2017,klant_4,0,0
5188,5/15/2017,klant_5,25190,43166
5189,5/15/2017,klant_6,47,44
5190,5/16/2017,klant_1,6969,5954
5191,5/16/2017,klant_2,5065,4417
5192,5/16/2017,klant_3,0,0
5193,5/16/2017,klant_4,0,0
5194,5/16/2017,klant_5,43166,31368
5195,5/16/2017,klant_6,44,51
5196,5/17/2017,klant_1,5954,5685
5197,5/17/2017,klant_2,4417,3111
5198,5/17/2017,klant_3,0,2
5199,5/17/2017,klant_4,0,0
5200,5/17/2017,klant_5,31368,19876
5201,5/17/2017,klant_6,51,62
5202,5/18/2017,klant_1,5685,6224
5203,5/18/2017,klant_2,3111,3391
5204,5/18/2017,klant_3,2,0
5205,5/18/2017,klant_4,0,0
5206,5/18/2017,klant_5,19876,26043
5207,5/18/2017,klant_6,62,39
5208,5/19/2017,klant_1,6224,0
5209,5/19/2017,klant_2,3391,0
5210,5/19/2017,klant_3,0,0
5211,5/19/2017,klant_4,0,0
5212,5/19/2017,klant_5,26043,0
5213,5/19/2017,klant_6,39,0
5214,5/20/2017,klant_1,0,1114
5215,5/20/2017,klant_2,0,1811
5216,5/20/2017,klant_3,0,2
5217,5/20/2017,klant_4,0,0
5218,5/20/2017,klant_5,0,32926
5219,5/20/2017,klant_6,0,0
5220,5/21/2017,klant_1,1114,6850
5221,5/21/2017,klant_2,1811,14553
5222,5/21/2017,klant_3,2,0
5223,5/21/2017,klant_4,0,0
5224,5/21/2017,klant_5,32926,11990
5225,5/21/2017,klant_6,0,144
5226,5/22/2017,klant_1,6850,8157
5227,5/22/2017,klant_2,14553,5115
5228,5/22/2017,klant_3,0,3
5229,5/22/2017,klant_4,0,0
5230,5/22/2017,klant_5,11990,25038
5231,5/22/2017,klant_6,144,0
5232,5/23/2017,klant_1,8157,7225
5233,5/23/2017,klant_2,5115,5630
5234,5/23/2017,klant_3,3,2
5235,5/23/2017,klant_4,0,0
5236,5/23/2017,klant_5,25038,13174
5237,5/23/2017,klant_6,0,111
5238,5/24/2017,klant_1,7225,0
5239,5/24/2017,klant_2,5630,0
5240,5/24/2017,klant_3,2,0
5241,5/24/2017,klant_4,0,0
5242,5/24/2017,klant_5,13174,0
5243,5/24/2017,klant_6,111,0
5244,5/25/2017,klant_1,0,6227
5245,5/25/2017,klant_2,0,7215
5246,5/25/2017,klant_3,0,4
5247,5/25/2017,klant_4,0,0
5248,5/25/2017,klant_5,0,23232
5249,5/25/2017,klant_6,0,71
5250,5/26/2017,klant_1,6227,0
5251,5/26/2017,klant_2,7215,0
5252,5/26/2017,klant_3,4,0
5253,5/26/2017,klant_4,0,0
5254,5/26/2017,klant_5,23232,0
5255,5/26/2017,klant_6,71,0
5256,5/27/2017,klant_1,0,2266
5257,5/27/2017,klant_2,0,1741
5258,5/27/2017,klant_3,0,0
5259,5/27/2017,klant_4,0,0
5260,5/27/2017,klant_5,0,23707
5261,5/27/2017,klant_6,0,0
5262,5/28/2017,klant_1,2266,6125
5263,5/28/2017,klant_2,1741,12653
5264,5/28/2017,klant_3,0,11
5265,5/28/2017,klant_4,0,0
5266,5/28/2017,klant_5,23707,17957
5267,5/28/2017,klant_6,0,65
5268,5/29/2017,klant_1,6125,7522
5269,5/29/2017,klant_2,12653,6041
5270,5/29/2017,klant_3,11,2
5271,5/29/2017,klant_4,0,0
5272,5/29/2017,klant_5,17957,25522
5273,5/29/2017,klant_6,65,30
5274,5/30/2017,klant_1,7522,6450
5275,5/30/2017,klant_2,6041,5078
5276,5/30/2017,klant_3,2,4
5277,5/30/2017,klant_4,0,0
5278,5/30/2017,klant_5,25522,28940
5279,5/30/2017,klant_6,30,27
5280,5/31/2017,klant_1,6450,6303
5281,5/31/2017,klant_2,5078,4210
5282,5/31/2017,klant_3,4,4
5283,5/31/2017,klant_4,0,0
5284,5/31/2017,klant_5,28940,22377
5285,5/31/2017,klant_6,27,22
5286,6/1/2017,klant_1,6303,5708
5287,6/1/2017,klant_2,4210,3747
5288,6/1/2017,klant_3,4,6
5289,6/1/2017,klant_4,0,0
5290,6/1/2017,klant_5,22377,24138
5291,6/1/2017,klant_6,22,21
5292,6/2/2017,klant_1,5708,0
5293,6/2/2017,klant_2,3747,0
5294,6/2/2017,klant_3,6,0
5295,6/2/2017,klant_4,0,0
5296,6/2/2017,klant_5,24138,0
5297,6/2/2017,klant_6,21,0
5298,6/3/2017,klant_1,0,0
5299,6/3/2017,klant_2,0,0
5300,6/3/2017,klant_3,0,0
5301,6/3/2017,klant_4,0,0
5302,6/3/2017,klant_5,0,0
5303,6/3/2017,klant_6,0,0
5304,6/4/2017,klant_1,0,305
5305,6/4/2017,klant_2,0,3915
5306,6/4/2017,klant_3,0,0
5307,6/4/2017,klant_4,0,0
5308,6/4/2017,klant_5,0,4352
5309,6/4/2017,klant_6,0,1
5310,6/5/2017,klant_1,305,11128
5311,6/5/2017,klant_2,3915,10326
5312,6/5/2017,klant_3,0,0
5313,6/5/2017,klant_4,0,0
5314,6/5/2017,klant_5,4352,702
5315,6/5/2017,klant_6,1,73
5316,6/6/2017,klant_1,11128,6993
5317,6/6/2017,klant_2,10326,7315
5318,6/6/2017,klant_3,0,3
5319,6/6/2017,klant_4,0,0
5320,6/6/2017,klant_5,702,8732
5321,6/6/2017,klant_6,73,13
5322,6/7/2017,klant_1,6993,6735
5323,6/7/2017,klant_2,7315,13810
5324,6/7/2017,klant_3,3,0
5325,6/7/2017,klant_4,0,0
5326,6/7/2017,klant_5,8732,27730
5327,6/7/2017,klant_6,13,12
5328,6/8/2017,klant_1,6735,5225
5329,6/8/2017,klant_2,13810,3011
5330,6/8/2017,klant_3,0,4
5331,6/8/2017,klant_4,0,0
5332,6/8/2017,klant_5,27730,26187
5333,6/8/2017,klant_6,12,19
5334,6/9/2017,klant_1,5225,0
5335,6/9/2017,klant_2,3011,0
5336,6/9/2017,klant_3,4,0
5337,6/9/2017,klant_4,0,0
5338,6/9/2017,klant_5,26187,0
5339,6/9/2017,klant_6,19,0
5340,6/10/2017,klant_1,0,1312
5341,6/10/2017,klant_2,0,2802
5342,6/10/2017,klant_3,0,0
5343,6/10/2017,klant_4,0,0
5344,6/10/2017,klant_5,0,18522
5345,6/10/2017,klant_6,0,0
5346,6/11/2017,klant_1,1312,7866
5347,6/11/2017,klant_2,2802,11803
5348,6/11/2017,klant_3,0,1
5349,6/11/2017,klant_4,0,0
5350,6/11/2017,klant_5,18522,29593
5351,6/11/2017,klant_6,0,47
5352,6/12/2017,klant_1,7866,7811
5353,6/12/2017,klant_2,11803,6451
5354,6/12/2017,klant_3,1,2
5355,6/12/2017,klant_4,0,0
5356,6/12/2017,klant_5,29593,27099
5357,6/12/2017,klant_6,47,7
5358,6/13/2017,klant_1,7811,6131
5359,6/13/2017,klant_2,6451,5260
5360,6/13/2017,klant_3,2,3
5361,6/13/2017,klant_4,0,0
5362,6/13/2017,klant_5,27099,29202
5363,6/13/2017,klant_6,7,9
5364,6/14/2017,klant_1,6131,5664
5365,6/14/2017,klant_2,5260,3142
5366,6/14/2017,klant_3,3,0
5367,6/14/2017,klant_4,0,0
5368,6/14/2017,klant_5,29202,28202
5369,6/14/2017,klant_6,9,7
5370,6/15/2017,klant_1,5664,6704
5371,6/15/2017,klant_2,3142,6188
5372,6/15/2017,klant_3,0,0
5373,6/15/2017,klant_4,0,0
5374,6/15/2017,klant_5,28202,30284
5375,6/15/2017,klant_6,7,18
5376,6/16/2017,klant_1,6704,2
5377,6/16/2017,klant_2,6188,0
5378,6/16/2017,klant_3,0,0
5379,6/16/2017,klant_4,0,0
5380,6/16/2017,klant_5,30284,1
5381,6/16/2017,klant_6,18,0
5382,6/17/2017,klant_1,2,1236
5383,6/17/2017,klant_2,0,3164
5384,6/17/2017,klant_3,0,0
5385,6/17/2017,klant_4,0,0
5386,6/17/2017,klant_5,1,13300
5387,6/17/2017,klant_6,0,0
5388,6/18/2017,klant_1,1236,6442
5389,6/18/2017,klant_2,3164,13074
5390,6/18/2017,klant_3,0,2
5391,6/18/2017,klant_4,0,0
5392,6/18/2017,klant_5,13300,40651
5393,6/18/2017,klant_6,0,30
5394,6/19/2017,klant_1,6442,7082
5395,6/19/2017,klant_2,13074,9460
5396,6/19/2017,klant_3,2,2
5397,6/19/2017,klant_4,0,0
5398,6/19/2017,klant_5,40651,35415
5399,6/19/2017,klant_6,30,19
5400,6/20/2017,klant_1,7082,5287
5401,6/20/2017,klant_2,9460,3916
5402,6/20/2017,klant_3,2,4
5403,6/20/2017,klant_4,0,0
5404,6/20/2017,klant_5,35415,32708
5405,6/20/2017,klant_6,19,13
5406,6/21/2017,klant_1,5287,7697
5407,6/21/2017,klant_2,3916,5186
5408,6/21/2017,klant_3,4,2
5409,6/21/2017,klant_4,0,0
5410,6/21/2017,klant_5,32708,23455
5411,6/21/2017,klant_6,13,3
5412,6/22/2017,klant_1,7697,7987
5413,6/22/2017,klant_2,5186,4470
5414,6/22/2017,klant_3,2,1
5415,6/22/2017,klant_4,0,0
5416,6/22/2017,klant_5,23455,31506
5417,6/22/2017,klant_6,3,15
5418,6/23/2017,klant_1,7987,5
5419,6/23/2017,klant_2,4470,0
5420,6/23/2017,klant_3,1,0
5421,6/23/2017,klant_4,0,0
5422,6/23/2017,klant_5,31506,10
5423,6/23/2017,klant_6,15,0
5424,6/24/2017,klant_1,5,3982
5425,6/24/2017,klant_2,0,1383
5426,6/24/2017,klant_3,0,0
5427,6/24/2017,klant_4,0,0
5428,6/24/2017,klant_5,10,32092
5429,6/24/2017,klant_6,0,0
5430,6/25/2017,klant_1,3982,8061
5431,6/25/2017,klant_2,1383,15282
5432,6/25/2017,klant_3,0,0
5433,6/25/2017,klant_4,0,0
5434,6/25/2017,klant_5,32092,22306
5435,6/25/2017,klant_6,0,18
5436,6/26/2017,klant_1,8061,10503
5437,6/26/2017,klant_2,15282,11904
5438,6/26/2017,klant_3,0,11
5439,6/26/2017,klant_4,0,0
5440,6/26/2017,klant_5,22306,23360
5441,6/26/2017,klant_6,18,10
5442,6/27/2017,klant_1,10503,7493
5443,6/27/2017,klant_2,11904,4196
5444,6/27/2017,klant_3,11,0
5445,6/27/2017,klant_4,0,0
5446,6/27/2017,klant_5,23360,22607
5447,6/27/2017,klant_6,10,36
5448,6/28/2017,klant_1,7493,6989
5449,6/28/2017,klant_2,4196,6003
5450,6/28/2017,klant_3,0,5
5451,6/28/2017,klant_4,0,0
5452,6/28/2017,klant_5,22607,16822
5453,6/28/2017,klant_6,36,51
5454,6/29/2017,klant_1,6989,6497
5455,6/29/2017,klant_2,6003,2975
5456,6/29/2017,klant_3,5,2
5457,6/29/2017,klant_4,0,0
5458,6/29/2017,klant_5,16822,27542
5459,6/29/2017,klant_6,51,35
5460,6/30/2017,klant_1,6497,1
5461,6/30/2017,klant_2,2975,0
5462,6/30/2017,klant_3,2,0
5463,6/30/2017,klant_4,0,0
5464,6/30/2017,klant_5,27542,3
5465,6/30/2017,klant_6,35,0
5466,7/1/2017,klant_1,1,1962
5467,7/1/2017,klant_2,0,4448
5468,7/1/2017,klant_3,0,0
5469,7/1/2017,klant_4,0,0
5470,7/1/2017,klant_5,3,21361
5471,7/1/2017,klant_6,0,0
5472,7/2/2017,klant_1,1962,5245
5473,7/2/2017,klant_2,4448,13936
5474,7/2/2017,klant_3,0,6
5475,7/2/2017,klant_4,0,0
5476,7/2/2017,klant_5,21361,36656
5477,7/2/2017,klant_6,0,83
5478,7/3/2017,klant_1,5245,12636
5479,7/3/2017,klant_2,13936,7535
5480,7/3/2017,klant_3,6,2
5481,7/3/2017,klant_4,0,0
5482,7/3/2017,klant_5,36656,27805
5483,7/3/2017,klant_6,83,32
5484,7/4/2017,klant_1,12636,8477
5485,7/4/2017,klant_2,7535,4507
5486,7/4/2017,klant_3,2,0
5487,7/4/2017,klant_4,0,0
5488,7/4/2017,klant_5,27805,32867
5489,7/4/2017,klant_6,32,28
5490,7/5/2017,klant_1,8477,7307
5491,7/5/2017,klant_2,4507,5914
5492,7/5/2017,klant_3,0,3
5493,7/5/2017,klant_4,0,0
5494,7/5/2017,klant_5,32867,35177
5495,7/5/2017,klant_6,28,47
5496,7/6/2017,klant_1,7307,8188
5497,7/6/2017,klant_2,5914,4797
5498,7/6/2017,klant_3,3,3
5499,7/6/2017,klant_4,0,0
5500,7/6/2017,klant_5,35177,33072
5501,7/6/2017,klant_6,47,30
5502,7/7/2017,klant_1,8188,1
5503,7/7/2017,klant_2,4797,0
5504,7/7/2017,klant_3,3,0
5505,7/7/2017,klant_4,0,0
5506,7/7/2017,klant_5,33072,3
5507,7/7/2017,klant_6,30,0
5508,7/8/2017,klant_1,1,1950
5509,7/8/2017,klant_2,0,3285
5510,7/8/2017,klant_3,0,0
5511,7/8/2017,klant_4,0,0
5512,7/8/2017,klant_5,3,17529
5513,7/8/2017,klant_6,0,0
5514,7/9/2017,klant_1,1950,9248
5515,7/9/2017,klant_2,3285,14917
5516,7/9/2017,klant_3,0,4
5517,7/9/2017,klant_4,0,0
5518,7/9/2017,klant_5,17529,20552
5519,7/9/2017,klant_6,0,85
5520,7/10/2017,klant_1,9248,9070
5521,7/10/2017,klant_2,14917,11385
5522,7/10/2017,klant_3,4,6
5523,7/10/2017,klant_4,0,0
5524,7/10/2017,klant_5,20552,13611
5525,7/10/2017,klant_6,85,28
5526,7/11/2017,klant_1,9070,8665
5527,7/11/2017,klant_2,11385,5825
5528,7/11/2017,klant_3,6,1
5529,7/11/2017,klant_4,0,0
5530,7/11/2017,klant_5,13611,20872
5531,7/11/2017,klant_6,28,24
5532,7/12/2017,klant_1,8665,9263
5533,7/12/2017,klant_2,5825,4741
5534,7/12/2017,klant_3,1,3
5535,7/12/2017,klant_4,0,0
5536,7/12/2017,klant_5,20872,20480
5537,7/12/2017,klant_6,24,18
5538,7/13/2017,klant_1,9263,9164
5539,7/13/2017,klant_2,4741,5992
5540,7/13/2017,klant_3,3,3
5541,7/13/2017,klant_4,0,0
5542,7/13/2017,klant_5,20480,18692
5543,7/13/2017,klant_6,18,13
5544,7/14/2017,klant_1,9164,0
5545,7/14/2017,klant_2,5992,0
5546,7/14/2017,klant_3,3,0
5547,7/14/2017,klant_4,0,0
5548,7/14/2017,klant_5,18692,3
5549,7/14/2017,klant_6,13,0
5550,7/15/2017,klant_1,0,1844
5551,7/15/2017,klant_2,0,2842
5552,7/15/2017,klant_3,0,0
5553,7/15/2017,klant_4,0,0
5554,7/15/2017,klant_5,3,31785
5555,7/15/2017,klant_6,0,0
5556,7/16/2017,klant_1,1844,8834
5557,7/16/2017,klant_2,2842,14270
5558,7/16/2017,klant_3,0,6
5559,7/16/2017,klant_4,0,0
5560,7/16/2017,klant_5,31785,12124
5561,7/16/2017,klant_6,0,53
5562,7/17/2017,klant_1,8834,8977
